episode,episode time,episode_reward,running_reward,steps_done
1834,4.2682385966181755,168.0,97.02,436834
1835,3.3180522425100207,84.0,61.74,436970
1836,7.150266816839576,210.0,200.97,437251
1837,1.6422359757125378,21.0,90.3,437315
1838,0.5079557290300727,0.0,46.2,437337
1839,2.2949873534962535,42.0,27.09,437427
1840,4.776069852523506,105.0,98.49,437617
1841,3.88466212246567,147.0,114.24,437777
1842,8.26005768403411,210.0,182.91,438100
1843,6.840320503339171,189.0,181.02,438373
1844,8.823298564180732,231.0,219.24,438726
1845,2.041730516590178,63.0,63.63,438809
1846,0.5962107665836811,0.0,22.05,438833
1847,5.253700633533299,126.0,104.37,439040
1848,8.178962541744113,210.0,191.73,439366
1849,6.007899697870016,147.0,124.95,439605
1850,6.187423438765109,126.0,99.54,439851
1851,3.95525308419019,105.0,80.64,440008
1852,4.027344634756446,147.0,115.71,440168
1853,10.18788905069232,189.0,189.0,440579
1854,4.424177015200257,105.0,92.61,440758
1855,8.0718923388049,168.0,130.62,441080
1856,4.6867392072454095,105.0,80.85,441276
1857,14.101895099505782,420.0,411.18,441840
1858,4.073313289321959,84.0,80.43,442000
1859,1.001737362705171,42.0,60.69,442039
1860,9.40797083824873,210.0,199.5,442410
1861,6.431617089547217,168.0,134.19,442671
1862,3.26559557300061,84.0,47.04,442799
1863,3.7788254469633102,126.0,86.73,442951
1864,11.085459219291806,294.0,256.41,443394
1865,1.7225785162299871,42.0,108.99,443462
1866,5.732373056001961,105.0,84.63,443691
1867,7.158089447766542,210.0,177.45,443982
1868,19.778196706436574,441.0,429.66,444766
1869,7.940502581186593,231.0,205.8,445080
1870,1.0292567368596792,0.0,130.2,445120
1871,0.6361052384600043,0.0,75.6,445147
1872,9.313735109753907,252.0,218.82,445520
1873,7.229548490606248,189.0,178.92,445809
1874,2.1280259983614087,42.0,51.03,445893
1875,2.17288024071604,63.0,31.08,445981
1876,10.84250804875046,252.0,216.51,446415
1877,4.497904512099922,84.0,70.35,446595
1878,0.23675992526113987,0.0,67.2,446604
1879,10.767356642521918,273.0,257.67,447042
1880,6.087751806713641,168.0,157.5,447288
1881,8.744176680222154,168.0,148.89,447641
1882,8.867112965323031,252.0,239.61,448027
1883,2.2961287600919604,84.0,60.9,448119
1884,8.586376958526671,252.0,222.6,448457
1885,1.5772022232413292,42.0,82.11,448528
1886,0.7157512279227376,21.0,18.9,448556
1887,6.844396512024105,168.0,133.14,448823
1888,7.067218950018287,231.0,209.58,449114
1889,9.363002910278738,231.0,192.99,449473
1890,7.381879937835038,168.0,165.27,449764
1891,0.2718050489202142,0.0,150.57,449775
1892,8.661008671857417,252.0,231.84,450129
1893,7.313174653798342,147.0,114.45,450422
1894,7.6824931204319,189.0,134.4,450736
1895,5.172868185676634,84.0,66.57,450949
1896,7.821691928431392,168.0,150.57,451254
1897,8.25480353180319,189.0,130.41,451589
1898,4.269989633001387,42.0,21.21,451759
1899,8.463637135922909,210.0,163.59,452097
1900,9.806293617002666,231.0,207.06,452483
1901,6.526714498177171,147.0,114.87,452740
1902,7.4367189751937985,210.0,150.78,453034
1903,5.73372402228415,63.0,40.74,453271
1904,6.290772970765829,189.0,164.43,453523
1905,5.139836004003882,147.0,118.86,453730
1906,9.14684118423611,210.0,161.28,454088
1907,2.0970837911590934,21.0,44.52,454172
1908,10.530249560251832,210.0,197.82,454592
1909,7.396441928111017,210.0,198.87,454889
1910,8.28134633321315,189.0,143.64,455213
1911,2.7596343690529466,21.0,11.97,455326
1912,8.031125484034419,189.0,170.52,455646
1913,0.558231764473021,0.0,143.85,455667
1914,5.645225860178471,147.0,105.42,455894
1915,7.204559264704585,210.0,161.7,456183
1916,12.545926208607852,210.0,201.6,456691
1917,2.3193892557173967,105.0,70.35,456784
1918,3.4358263602480292,84.0,77.91,456930
1919,10.031329513527453,252.0,232.05,457324
1920,11.756277945823967,357.0,326.76,457788
1921,8.067444816231728,231.0,201.39,458116
1922,4.386910528875887,63.0,52.5,458285
1923,0.24716464150696993,0.0,50.61,458295
1924,8.14290183596313,189.0,169.26,458619
1925,0.4130879854783416,0.0,142.8,458638
1926,6.390844082459807,63.0,53.97,458889
1927,1.1382952127605677,42.0,44.31,458934
1928,6.098254380747676,189.0,141.75,459177
1929,8.1403653845191,168.0,149.31,459506
1930,5.885340298525989,126.0,97.02,459747
1931,3.96404679864645,126.0,85.68,459905
1932,5.901031877845526,210.0,170.94,460144
1933,5.919021649286151,168.0,136.92,460380
1934,1.3481224551796913,42.0,88.62,460434
1935,16.509139415808022,231.0,217.35,461081
1936,5.1891133869066834,147.0,113.4,461288
1937,10.403821906074882,231.0,218.4,461708
1938,11.877550477162004,252.0,217.56,462171
1939,7.578100114129484,42.0,28.77,462481
1940,7.1047951728105545,210.0,169.89,462758
1941,7.345465286634862,231.0,166.74,463051
1942,5.27752809971571,21.0,21.0,463263
1943,5.780419265851378,126.0,97.86,463498
1944,11.335216070525348,399.0,356.58,463947
1945,5.570950529538095,147.0,122.22,464188
1946,5.458708698861301,126.0,103.32,464413
1947,3.5394722251221538,42.0,34.65,464559
1948,5.858919240534306,168.0,155.4,464798
1949,7.6622906271368265,231.0,219.45,465102
1950,6.556365926750004,126.0,77.7,465369
1951,0.6575862066820264,21.0,69.72,465396
1952,8.135702501051128,231.0,231.0,465723
1953,8.453588275238872,210.0,195.3,466059
1954,1.3650724478065968,21.0,100.59,466112
1955,4.794537167064846,84.0,40.11,466309
1956,9.394453883171082,231.0,199.08,466680
1957,1.8063810961320996,63.0,90.72,466752
1958,7.8587458888068795,126.0,121.8,467062
1959,4.089771886356175,84.0,81.27,467223
1960,5.777300691232085,168.0,127.05,467451
1961,8.770960508845747,42.0,30.24,467797
1962,0.5164847951382399,0.0,26.04,467818
1963,12.907938041724265,294.0,290.64,468330
1964,8.956396469846368,252.0,240.66,468683
1965,1.3905543284490705,21.0,124.74,468738
1966,9.307183810509741,189.0,178.5,469112
1967,6.422826728783548,168.0,154.77,469378
1968,7.779239252209663,168.0,123.48,469686
1969,6.035758673213422,231.0,167.58,469928
1970,0.322464014403522,0.0,152.88,469943
1971,4.771161434240639,63.0,49.98,470132
1972,5.76256088539958,189.0,160.65,470362
1973,6.81399470474571,231.0,190.05,470634
1974,7.074665619060397,210.0,177.45,470922
1975,3.2315231757238507,21.0,16.17,471055
1976,7.4500202760100365,189.0,158.55,471363
1977,5.706212959252298,126.0,100.17,471592
1978,9.096137174405158,231.0,198.45,471955
1979,3.92058945633471,63.0,59.64,472108
1980,10.66108623240143,273.0,248.64,472543
1981,8.742111327126622,231.0,197.82,472883
1982,7.28270878829062,105.0,96.81,473178
1983,0.12577452510595322,0.0,92.61,473184
1984,8.543448916636407,210.0,202.23,473531
1985,7.161911301314831,252.0,203.07,473819
1986,7.874268137849867,252.0,224.07,474140
1987,0.5781053565442562,0.0,185.43,474164
1988,6.813345971517265,126.0,111.3,474426
1989,9.446996383368969,273.0,220.92,474795
1990,8.712239774875343,126.0,98.28,475135
1991,0.7597692487761378,21.0,76.02,475166
1992,3.1311334427446127,126.0,72.87,475291
1993,5.572598063386977,168.0,149.52,475509
1994,2.9289392922073603,63.0,32.13,475622
1995,0.8323122579604387,21.0,31.71,475657
1996,10.929654099978507,273.0,246.54,476095
1997,6.761831538751721,189.0,157.08,476360
1998,5.472458519041538,63.0,58.38,476575
1999,4.5881618075072765,126.0,112.56,476759
2000,7.980092661455274,210.0,197.19,477078
2001,6.574178718030453,189.0,150.57,477330
2002,7.7389987371861935,147.0,131.88,477631
2003,7.263130772858858,147.0,114.66,477932
2004,3.7545871837064624,147.0,90.51,478088
2005,5.965938622131944,189.0,156.03,478326
2006,4.886535799130797,63.0,51.24,478518
2007,9.142128130421042,147.0,107.31,478874
2008,6.023388782516122,168.0,126.84,479118
2009,8.036835887469351,147.0,114.45,479440
2010,7.9105463875457644,189.0,177.24,479763
2011,6.000455521978438,147.0,125.37,480003
2012,7.533201859332621,210.0,197.82,480308
2013,8.806808576919138,210.0,154.35,480663
2014,5.384579254314303,168.0,137.76,480884
2015,2.078077302314341,42.0,49.14,480969
2016,2.9816571744158864,126.0,84.63,481091
2017,6.7761695850640535,105.0,105.0,481359
2018,0.9132488733157516,42.0,75.6,481396
2019,6.234116547740996,147.0,127.05,481642
2020,9.917275300249457,210.0,210.0,482041
2021,6.71732790209353,168.0,148.68,482309
2022,1.4170691473409534,21.0,83.16,482364
2023,6.990265715867281,147.0,130.2,482644
2024,5.818688576109707,126.0,102.9,482874
2025,15.731501599773765,315.0,302.61,483498
2026,4.358317338861525,126.0,107.94,483679
2027,3.585708840750158,84.0,56.07,483818
2028,9.670222324319184,231.0,210.84,484198
2029,3.5321267331019044,84.0,62.16,484340
2030,7.065863659605384,189.0,163.59,484620
2031,3.269335713237524,63.0,49.98,484751
2032,9.510841825045645,294.0,247.17,485130
2033,0.6207420965656638,0.0,193.41,485156
2034,8.480883185751736,231.0,205.8,485493
2035,4.860416253097355,84.0,77.7,485693
2036,10.699973748065531,231.0,205.17,486110
2037,13.872855328023434,252.0,229.11,486652
2038,6.297158214263618,63.0,54.81,486901
2039,0.6058176681399345,0.0,44.73,486926
2040,11.012325123883784,315.0,293.37,487374
2041,9.038262862712145,189.0,143.43,487730
2042,8.720738626085222,189.0,169.05,488069
2043,0.8200305942445993,21.0,121.17,488102
2044,9.233629585243762,189.0,189.0,488470
2045,8.105721042491496,147.0,116.55,488797
2046,8.671164091676474,105.0,99.33,489153
2047,4.968018193729222,105.0,87.78,489351
2048,11.101408746093512,336.0,316.47,489800
2049,8.098033702932298,105.0,92.4,490123
2050,6.82418989110738,189.0,161.07,490392
2051,2.366973993368447,21.0,33.81,490485
2052,9.226965465582907,252.0,216.51,490855
2053,1.6812377320602536,42.0,83.37,490926
2054,7.769262018613517,189.0,136.29,491231
2055,1.7683940036222339,42.0,65.94,491302
2056,8.603948495350778,252.0,210.21,491638
2057,8.684056863188744,189.0,189.0,491979
2058,6.918363441713154,189.0,179.34,492256
2059,0.9706487627699971,0.0,117.18,492295
2060,12.093545931391418,315.0,251.79,492780
2061,3.4591920310631394,42.0,7.98,492920
2062,4.109508689492941,84.0,76.02,493079
2063,9.562320125289261,168.0,166.11,493448
2064,7.052584760822356,231.0,213.99,493721
2065,3.4466543830931187,126.0,87.57,493856
2066,4.098560628481209,168.0,105.63,494024
2067,5.6475558038800955,105.0,96.39,494248
2068,6.4249195558950305,210.0,174.51,494505
2069,5.209221522323787,189.0,165.06,494719
2070,0.6149689303711057,21.0,139.86,494743
2071,7.9622003166005015,189.0,158.97,495058
2072,7.566429829224944,189.0,179.76,495348
2073,3.8910899003967643,42.0,34.86,495499
2074,0.6971507109701633,21.0,32.55,495527
2075,3.8156713163480163,126.0,91.98,495677
2076,9.007081790827215,252.0,224.07,496031
2077,1.25181170925498,42.0,129.99,496082
2078,10.352025083266199,315.0,297.15,496497
2079,2.163232355378568,21.0,44.52,496589
2080,9.976540696807206,189.0,189.0,496989
2081,8.498286220245063,210.0,195.72,497326
2082,13.006886269897223,210.0,202.65,497838
2083,2.582031932659447,73.0,32.66,497943
2084,4.707485508173704,105.0,81.06,498128
2085,3.019523416645825,84.0,43.05,498247
2086,1.1561139980331063,0.0,38.22,498297
2087,7.039598064497113,210.0,161.7,498586
2088,9.430137583985925,252.0,234.57,498973
2089,6.124821384437382,105.0,82.32,499218
2090,7.680472133681178,210.0,189.21,499521
2091,4.4666264140978456,105.0,105.0,499700
2092,7.923564410768449,252.0,210.21,500009
2093,1.4636452393606305,21.0,103.95,500067
2094,4.690269188955426,105.0,82.74,500254
2095,12.429107661359012,231.0,231.0,500750
2096,6.082789803855121,231.0,205.38,500990
2097,11.55542272888124,294.0,274.68,501447
2098,3.0532896677032113,84.0,56.49,501571
2099,3.3186287311837077,63.0,38.22,501702
2100,4.561646673828363,189.0,146.79,501885
2101,3.8020066684111953,63.0,38.85,502040
2102,3.8747713388875127,42.0,33.81,502199
2103,3.7396689616143703,63.0,49.98,502350
2104,6.49322338681668,189.0,143.64,502611
2105,13.138690743595362,357.0,322.77,503148
2106,5.240309462882578,126.0,84.84,503356
2107,0.9898540508002043,0.0,57.96,503395
2108,9.27970403432846,294.0,268.38,503765
2109,9.551152390427887,231.0,184.8,504149
2110,3.949971104040742,63.0,41.79,504308
2111,5.019957144744694,63.0,59.22,504502
2112,5.836707531474531,231.0,201.81,504742
2113,8.177648852579296,252.0,229.11,505062
2114,5.693404766730964,126.0,117.6,505295
2115,3.873072497546673,105.0,71.61,505453
2116,6.90679317060858,231.0,225.54,505741
2117,9.377175255678594,294.0,246.75,506109
2118,5.891380732879043,168.0,139.65,506342
2119,0.5490672904998064,21.0,120.12,506364
2120,8.921394207514822,231.0,216.3,506723
2121,3.5610500127077103,84.0,62.37,506860
2122,9.46019075345248,273.0,271.11,507230
2123,5.0559285832569,42.0,35.91,507437
2124,2.9195289872586727,147.0,83.16,507557
2125,10.184723714366555,231.0,171.15,507964
2126,7.129667450673878,105.0,79.8,508248
2127,0.9752066386863589,21.0,57.96,508287
2128,6.841659607365727,273.0,258.93,508561
2129,7.3962291069328785,147.0,128.52,508854
2130,7.331966606900096,168.0,150.36,509145
2131,4.572205558419228,84.0,77.28,509331
2132,10.838099368847907,336.0,296.52,509771
2133,7.602351797744632,168.0,143.85,510069
2134,0.2995550874620676,21.0,128.1,510084
2135,5.3775089010596275,126.0,118.02,510298
2136,9.319620120339096,273.0,255.99,510667
2137,7.897428321652114,189.0,166.53,510988
2138,10.30710363946855,210.0,192.36,511401
2139,0.24726185761392117,0.0,177.24,511411
2140,8.192183175124228,168.0,160.65,511730
2141,7.321890606544912,42.0,31.5,512029
2142,7.2513118321076035,210.0,197.61,512316
2143,9.17458520270884,294.0,259.77,512685
2144,8.523023944348097,294.0,265.65,513005
2145,0.43391229677945375,21.0,225.54,513024
2146,1.4302983144298196,21.0,86.31,513080
2147,0.5621690601110458,21.0,25.62,513103
2148,8.947275591082871,189.0,170.73,513461
2149,3.534411962144077,42.0,27.3,513598
2150,8.547646283172071,252.0,221.97,513949
2151,4.726088337600231,168.0,135.03,514135
2152,7.212258392944932,189.0,155.61,514413
2153,7.73632434476167,210.0,198.66,514717
2154,4.203205914236605,105.0,90.72,514886
2155,3.7010733922943473,84.0,64.26,515039
2156,9.028196591883898,252.0,236.46,515406
2157,8.341261363588274,189.0,162.75,515745
2158,1.9606958786025643,42.0,60.06,515826
2159,4.251213641837239,126.0,97.44,515999
2160,6.528086341917515,189.0,170.31,516254
2161,8.417335895821452,210.0,197.19,516595
2162,7.799783964641392,189.0,173.04,516896
2163,3.5783172296360135,84.0,68.46,517039
2164,10.923871798440814,273.0,259.98,517480
2165,2.3051688708364964,63.0,66.78,517571
2166,5.217840178869665,147.0,125.16,517784
2167,5.494698276743293,105.0,87.99,518009
2168,6.9404444033280015,210.0,202.86,518284
2169,5.730883127078414,126.0,83.79,518512
2170,10.442972531542182,252.0,237.93,518933
2171,4.3628043020144105,126.0,86.31,519105
2172,7.3306803200393915,210.0,206.85,519392
2173,10.450388878583908,294.0,254.94,519809
2174,3.491491890512407,84.0,55.86,519950
2175,2.5145752700045705,63.0,43.05,520052
2176,10.911680076271296,294.0,253.26,520483
2177,7.710192049853504,189.0,153.51,520788
2178,5.403038080781698,168.0,136.5,520998
2179,0.8525250582024455,0.0,103.74,521030
2180,5.515880120918155,168.0,138.6,521244
2181,7.5790438605472445,168.0,127.89,521547
2182,6.47132024448365,168.0,134.61,521806
2183,8.207157988101244,147.0,141.33,522138
2184,5.144363886676729,168.0,147.21,522346
2185,8.826200640760362,210.0,179.97,522698
2186,2.437077360227704,63.0,48.09,522794
2187,5.518717656843364,126.0,107.94,523020
2188,8.40736497938633,210.0,182.7,523353
2189,3.280347077175975,105.0,71.4,523489
2190,5.559502562507987,126.0,104.79,523709
2191,1.2180860945954919,21.0,56.07,523766
2192,10.649308009073138,315.0,309.54,524199
2193,8.868293973617256,231.0,191.1,524553
2194,6.840603115037084,84.0,84.0,524826
2195,2.9972338089719415,63.0,24.78,524944
2196,10.939315837807953,252.0,210.84,525381
2197,8.633372492156923,189.0,167.79,525724
2198,4.68747076112777,63.0,35.07,525911
2199,6.4166527185589075,147.0,132.09,526168
2200,13.40802202746272,378.0,336.63,526706
2201,10.810914951376617,210.0,175.14,527141
2202,4.772423409856856,63.0,44.1,527326
2203,0.22266975976526737,0.0,40.32,527337
2204,9.682869317941368,273.0,226.17,527720
2205,6.721025053411722,210.0,173.46,527995
2206,0.7483089091256261,0.0,133.77,528023
2207,5.430493584834039,189.0,155.61,528238
2208,6.198457500897348,189.0,135.45,528478
2209,6.9772493010386825,210.0,181.86,528749
2210,1.9639749079942703,0.0,52.5,528825
2211,7.154097192920744,63.0,56.07,529115
2212,4.464284727349877,168.0,117.18,529290
2213,5.840132769197226,105.0,86.31,529520
2214,6.538473654538393,168.0,154.77,529779
2215,1.216655571013689,21.0,127.68,529801
2216,11.729978173039854,294.0,262.5,530272
2217,2.911076370626688,105.0,90.93,530396
2218,6.751800348050892,105.0,61.32,530663
2219,0.3724908698350191,21.0,58.38,530680
2220,5.29428868740797,189.0,158.55,530893
2221,5.98851109854877,105.0,61.11,531132
2222,12.434176915325224,399.0,347.76,531622
2223,0.371601028367877,0.0,295.05,531640
2224,12.956970621831715,315.0,313.53,532156
2225,7.136748875491321,147.0,132.72,532446
2226,2.763326716609299,42.0,18.27,532557
2227,7.518427121452987,147.0,140.7,532856
2228,2.3144956780597568,63.0,42.84,532950
2229,5.540218098089099,189.0,151.62,533171
2230,2.1230325791984797,42.0,50.82,533253
2231,5.758363010361791,210.0,180.81,533486
2232,10.569228243082762,231.0,222.81,533904
2233,11.30305215343833,336.0,287.07,534353
2234,3.135267360135913,84.0,60.9,534477
2235,1.0452207792550325,21.0,44.31,534521
2236,6.166621969081461,147.0,147.0,534766
2237,11.178725341334939,336.0,293.79,535213
2238,1.8145958632230759,0.0,94.71,535285
2239,8.239178044721484,147.0,141.75,535608
2240,7.013033727183938,168.0,129.36,535893
2241,3.1870713206008077,63.0,32.34,536019
2242,10.808780941180885,273.0,243.39,536450
2243,5.610092585906386,147.0,126.42,536670
2244,6.4580486584454775,168.0,129.78,536929
2245,3.7880397848784924,0.0,0.0,537080
2246,3.9207908622920513,63.0,50.4,537232
2247,1.0879589142277837,42.0,39.9,537276
2248,8.74483263026923,231.0,215.67,537620
2249,3.1125498758628964,42.0,34.44,537747
2250,7.6517997002229095,168.0,166.95,538063
2251,1.4757673349231482,42.0,88.62,538119
2252,3.1866127336397767,63.0,53.97,538242
2253,0.6947753820568323,21.0,47.88,538270
2254,5.759931882843375,147.0,134.4,538496
2255,8.503418955020607,315.0,264.6,538836
2256,7.1877131909132,252.0,230.37,539125
2257,2.11862170137465,21.0,55.02,539211
2258,4.623856011778116,105.0,71.4,539392
2259,0.6742069842293859,0.0,60.9,539418
2260,10.602310569025576,357.0,298.83,539826
2261,2.1289627496153116,21.0,48.93,539917
2262,7.060278970748186,147.0,126.42,540204
2263,0.6697143586352468,0.0,99.96,540231
2264,7.253366724587977,168.0,154.14,540523
2265,10.888737854547799,210.0,162.33,540949
2266,9.062226840294898,252.0,215.67,541321
2267,2.056120061315596,21.0,68.67,541400
2268,3.062648357823491,84.0,46.83,541522
